"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","EMP","MEN","PC_WKGPOP","M","2008-05",74.75316,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-06",74.74917,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-07",74.76807,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-08",74.70287,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-09",74.33847,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-10",74.27923,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-11",74.29223,
"KOR","EMP","MEN","PC_WKGPOP","M","2008-12",73.92659,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-01",73.7972,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-02",73.6965,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-03",73.45434,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-04",73.66617,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-05",73.61671,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-06",73.98298,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-07",73.47808,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-08",73.53396,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-09",73.78169,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-10",73.59637,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-11",73.81953,
"KOR","EMP","MEN","PC_WKGPOP","M","2009-12",73.92722,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-01",73.74243,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-02",73.68064,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-03",73.70813,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-04",73.92767,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-05",74.2818,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-06",73.99103,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-07",74.21806,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-08",74.10387,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-09",74.03377,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-10",74.15742,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-11",74.16538,
"KOR","EMP","MEN","PC_WKGPOP","M","2010-12",74.31602,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-01",74.00453,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-02",74.47416,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-03",74.66476,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-04",74.44023,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-05",74.56618,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-06",74.792,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-07",74.5496,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-08",74.80934,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-09",74.32877,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-10",74.76123,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-11",74.86497,
"KOR","EMP","MEN","PC_WKGPOP","M","2011-12",75.01495,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-01",74.85441,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-02",75.07494,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-03",74.92905,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-04",75.018,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-05",75.21294,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-06",75.08355,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-07",75.10506,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-08",75.19331,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-09",75.26582,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-10",75.31001,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-11",74.97308,
"KOR","EMP","MEN","PC_WKGPOP","M","2012-12",74.59895,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-01",74.80379,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-02",74.42232,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-03",74.80988,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-04",75.06052,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-05",75.13718,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-06",75.19012,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-07",75.05914,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-08",75.19365,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-09",75.51804,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-10",75.50767,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-11",75.63497,
"KOR","EMP","MEN","PC_WKGPOP","M","2013-12",75.72394,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-01",76.12817,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-02",76.15977,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-03",75.77146,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-04",76.06905,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-05",75.72995,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-06",75.7912,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-07",76.15153,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-08",76.15294,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-09",76.06042,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-10",75.96566,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-11",76.03258,
"KOR","EMP","MEN","PC_WKGPOP","M","2014-12",75.97053,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-01",76.10695,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-02",76.21892,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-03",75.90451,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-04",76.11604,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-05",75.95084,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-06",75.70784,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-07",75.94475,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-08",75.89366,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-09",75.93237,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-10",75.97908,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-11",75.68867,
"KOR","EMP","MEN","PC_WKGPOP","M","2015-12",75.93362,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-01",75.83562,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-02",75.64982,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-03",75.57262,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-04",75.56021,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-05",75.63081,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-06",75.85868,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-07",75.91692,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-08",76.11546,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-09",76.07164,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-10",76.1088,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-11",76.13077,
"KOR","EMP","MEN","PC_WKGPOP","M","2016-12",76.14459,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-01",75.89671,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-02",76.19888,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-03",76.35349,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-04",76.36333,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-05",76.39719,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-06",76.3335,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-07",76.47996,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-08",76.23933,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-09",76.34964,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-10",76.13748,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-11",76.16875,
"KOR","EMP","MEN","PC_WKGPOP","M","2017-12",76.15903,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-01",76.44364,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-02",76.13803,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-03",76.05523,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-04",76.07475,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-05",75.93938,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-06",75.91913,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-07",75.76525,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-08",75.59514,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-09",75.86167,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-10",75.78207,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-11",75.79919,
"KOR","EMP","MEN","PC_WKGPOP","M","2018-12",75.66596,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-01",75.6354,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-02",75.75296,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-03",75.75687,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-04",75.50475,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-05",75.5734,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-06",75.54165,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-07",75.51991,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-08",75.81346,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-09",75.65557,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-10",75.82465,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-11",75.68165,
"KOR","EMP","MEN","PC_WKGPOP","M","2019-12",76.04819,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-01",76.11552,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-02",75.83073,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-03",74.90432,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-04",74.35633,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-05",74.38255,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-06",74.53851,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-07",74.59563,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-08",74.91691,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-09",74.63597,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-10",74.58253,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-11",74.72157,
"KOR","EMP","MEN","PC_WKGPOP","M","2020-12",74.29755,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-01",73.94395,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-02",74.41263,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-03",74.97836,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-04",75.06376,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-05",75.1074,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-06",75.18135,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-07",75.08958,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-08",75.36953,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-09",75.554,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-10",75.53642,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-11",75.80241,
"KOR","EMP","MEN","PC_WKGPOP","M","2021-12",76.11812,
"KOR","EMP","MEN","PC_WKGPOP","M","2022-01",76.35904,
"KOR","EMP","MEN","PC_WKGPOP","M","2022-02",76.45804,
"KOR","EMP","MEN","PC_WKGPOP","M","2022-03",76.67221,
"KOR","EMP","MEN","PC_WKGPOP","M","2022-04",76.83035,
"KOR","EMP","MEN","PC_WKGPOP","M","2022-05",77.11769,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-06",59.58459,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-07",59.5216,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-08",60.02517,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-09",60.66971,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-10",60.80184,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-11",60.93865,
"KOR","EMP","TOT","PC_WKGPOP","M","1999-12",60.9953,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-01",60.93655,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-02",61.07736,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-03",61.18768,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-04",61.18541,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-05",61.40839,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-06",61.50587,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-07",61.88987,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-08",61.86136,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-09",61.73111,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-10",61.9589,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-11",61.79774,
"KOR","EMP","TOT","PC_WKGPOP","M","2000-12",61.62539,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-01",61.20815,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-02",61.16202,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-03",61.41258,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-04",62.25091,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-05",62.43481,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-06",62.39138,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-07",62.44301,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-08",62.49453,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-09",62.59771,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-10",62.58865,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-11",62.75739,
"KOR","EMP","TOT","PC_WKGPOP","M","2001-12",62.72712,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-01",63.00398,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-02",63.2776,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-03",63.19707,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-04",63.53416,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-05",63.41167,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-06",63.52866,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-07",63.52322,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-08",63.50758,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-09",63.64565,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-10",63.49524,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-11",63.31714,
"KOR","EMP","TOT","PC_WKGPOP","M","2002-12",63.43389,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-01",63.20579,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-02",63.11303,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-03",63.07966,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-04",62.93538,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-05",62.94016,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-06",62.89364,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-07",63.10118,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-08",62.9991,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-09",62.82378,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-10",62.96102,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-11",63.04581,
"KOR","EMP","TOT","PC_WKGPOP","M","2003-12",63.32608,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-01",63.82803,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-02",64.01904,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-03",63.92547,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-04",63.80661,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-05",63.571,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-06",63.74548,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-07",63.61195,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-08",63.34011,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-09",63.91375,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-10",63.82075,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-11",63.7014,
"KOR","EMP","TOT","PC_WKGPOP","M","2004-12",63.92719,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-01",63.69402,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-02",63.69552,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-03",63.87009,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-04",63.72803,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-05",63.81901,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-06",63.71131,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-07",63.72411,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-08",63.72565,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-09",63.6333,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-10",63.72995,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-11",63.89141,
"KOR","EMP","TOT","PC_WKGPOP","M","2005-12",63.75703,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-01",64.04494,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-02",63.95343,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-03",64.02407,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-04",64.03689,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-05",64.04977,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-06",63.96126,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-07",63.9226,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-08",63.92839,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-09",63.90649,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-10",63.87152,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-11",63.97791,
"KOR","EMP","TOT","PC_WKGPOP","M","2006-12",64.01363,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-01",64.12118,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-02",64.08674,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-03",64.23678,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-04",64.16112,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-05",64.11299,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-06",64.13072,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-07",64.16366,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-08",64.09299,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-09",64.09843,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-10",64.15546,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-11",64.25386,
"KOR","EMP","TOT","PC_WKGPOP","M","2007-12",64.13958,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-01",64.20279,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-02",64.09467,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-03",64.15533,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-04",64.16944,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-05",64.11464,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-06",64.10197,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-07",64.009,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-08",63.94509,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-09",63.75307,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-10",63.76236,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-11",63.69252,
"KOR","EMP","TOT","PC_WKGPOP","M","2008-12",63.47976,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-01",63.26476,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-02",63.09809,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-03",62.92101,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-04",62.9574,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-05",62.78149,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-06",63.12857,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-07",62.86489,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-08",62.96862,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-09",63.11377,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-10",63.00605,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-11",63.08329,
"KOR","EMP","TOT","PC_WKGPOP","M","2009-12",63.02728,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-01",63.0299,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-02",63.05322,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-03",63.18519,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-04",63.36824,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-05",63.6443,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-06",63.42445,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-07",63.59513,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-08",63.49123,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-09",63.32402,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-10",63.40052,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-11",63.50858,
"KOR","EMP","TOT","PC_WKGPOP","M","2010-12",63.64049,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-01",63.38145,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-02",63.69068,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-03",63.81495,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-04",63.8382,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-05",64.04178,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-06",64.11079,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-07",63.98542,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-08",64.12897,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-09",63.50064,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-10",64.14764,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-11",64.12085,
"KOR","EMP","TOT","PC_WKGPOP","M","2011-12",64.229,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-01",64.10647,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-02",64.23251,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-03",64.35874,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-04",64.34485,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-05",64.55534,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-06",64.45403,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-07",64.42285,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-08",64.33976,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-09",64.44861,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-10",64.43161,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-11",64.29862,
"KOR","EMP","TOT","PC_WKGPOP","M","2012-12",64.13481,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-01",64.16206,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-02",63.93319,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-03",64.16547,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-04",64.47197,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-05",64.53159,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-06",64.6431,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-07",64.65186,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-08",64.75669,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-09",64.95293,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-10",65.03102,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-11",65.10787,
"KOR","EMP","TOT","PC_WKGPOP","M","2013-12",65.12597,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-01",65.45654,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-02",65.57504,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-03",65.38914,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-04",65.60208,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-05",65.31152,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-06",65.37112,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-07",65.62635,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-08",65.80134,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-09",65.68748,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-10",65.61395,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-11",65.68375,
"KOR","EMP","TOT","PC_WKGPOP","M","2014-12",65.68292,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-01",65.87124,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-02",65.95221,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-03",65.73196,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-04",65.77812,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-05",65.79888,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-06",65.73703,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-07",65.92171,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-08",65.895,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-09",66.04323,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-10",66.05828,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-11",65.99329,
"KOR","EMP","TOT","PC_WKGPOP","M","2015-12",66.14207,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-01",66.04909,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-02",65.93264,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-03",65.78475,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-04",65.79202,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-05",65.90184,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-06",66.0313,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-07",66.13058,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-08",66.27557,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-09",66.17351,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-10",66.19804,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-11",66.25121,
"KOR","EMP","TOT","PC_WKGPOP","M","2016-12",66.39066,
"KOR","EMP","TOT","PC_WKGPOP","M","2017-01",66.25963,
"KOR","EMP","TOT","PC_WKGPOP","M","2017-02",66.52651,
"KOR","EMP","TOT","PC_WKGPOP","M","2017-03",66.68091,
"KOR","EMP","TOT","PC_WKGPOP","M","2017-04",66.68264,
"KOR","EMP","TOT","PC_WKGPOP","M","2017-05",66.64105,
